,Id,Pred,Season,team0,team1,wins0,wins1,avg_fgm0,avg_fgm1,std_fgm0,std_fgm1,avg_fga0,avg_fga1,std_fga0,std_fga1,avg_fgm30,avg_fgm31,std_fgm30,std_fgm31,avg_fga30,avg_fga31,std_fga30,std_fga31,avg_ftm0,avg_ftm1,std_ftm0,std_ftm1,avg_fta0,avg_fta1,std_fta0,std_fta1,avg_or0,avg_or1,std_or0,std_or1,avg_dr0,avg_dr1,std_dr0,std_dr1,avg_ast0,avg_ast1,std_ast0,std_ast1,avg_to0,avg_to1,std_to0,std_to1,avg_stl0,avg_stl1,std_stl0,std_stl1,avg_blk0,avg_blk1,std_blk0,std_blk1,avg_pf0,avg_pf1,std_pf0,std_pf1,ftr0,ftr1,efg0,efg1,to_p0,to_p1,orp0,orp1
6011,2014_1264_1458,0.5,2014,1264,1458,25,26,25.16,24.21,4.29,5.02,55.81,52.88,8.79,5.88,6.41,7.76,2.76,2.29,17.47,20.79,5.8,3.7,20.66,17.36,7.06,6.71,31.19,23.33,8.21,8.07,12.75,8.79,4.47,2.93,24.84,24.39,3.84,4.44,13.19,12.12,4.39,3.2,14.16,8.06,3.54,2.98,8.28,5.0,3.45,2.3,6.09,3.52,2.76,1.99,24.12,14.94,4.93,3.32,0.58,0.46,0.51,0.53,0.35,0.19,0.34,0.28
6012,2014_1264_1459,0.5,2014,1264,1459,25,17,25.16,23.76,4.29,4.45,55.81,54.07,8.79,4.93,6.41,5.72,2.76,2.25,17.47,15.97,5.8,4.78,20.66,12.17,7.06,3.9,31.19,18.31,8.21,4.84,12.75,10.55,4.47,3.76,24.84,21.97,3.84,4.63,13.19,12.14,4.39,3.79,14.16,10.28,3.54,3.79,8.28,6.07,3.45,2.56,6.09,1.55,2.76,1.24,24.12,17.62,4.93,3.66,0.58,0.34,0.51,0.49,0.35,0.27,0.34,0.31
6013,2014_1264_1462,0.5,2014,1264,1462,25,21,25.16,25.64,4.29,3.93,55.81,54.39,8.79,7.59,6.41,5.21,2.76,2.56,17.47,14.73,5.8,5.01,20.66,15.73,7.06,6.04,31.19,22.85,8.21,8.63,12.75,11.15,4.47,3.63,24.84,24.67,3.84,4.93,13.19,14.85,4.39,3.82,14.16,12.36,3.54,4.37,8.28,5.85,3.45,2.99,6.09,2.94,2.76,2.21,24.12,19.91,4.93,4.62,0.58,0.43,0.51,0.52,0.35,0.35,0.34,0.34
6014,2014_1269_1272,0.5,2014,1269,1272,24,22,27.25,28.03,4.31,5.38,59.22,59.03,6.26,6.12,5.44,5.39,2.76,2.38,15.66,16.06,4.71,4.47,16.16,15.39,6.86,4.82,23.69,23.58,8.34,8.01,12.19,12.68,3.98,3.77,26.38,24.71,4.45,5.49,15.19,17.0,5.65,4.58,13.53,13.39,2.6,3.36,6.81,8.65,2.36,3.32,5.53,4.77,2.3,2.51,19.62,18.03,4.32,4.58,0.41,0.41,0.51,0.52,0.33,0.33,0.34,0.36
6015,2014_1269_1273,0.5,2014,1269,1273,24,23,27.25,26.65,4.31,3.78,59.22,57.13,6.26,7.08,5.44,8.26,2.76,3.29,15.66,21.26,4.71,4.83,16.16,15.65,6.86,5.35,23.69,21.29,8.34,5.72,12.19,10.97,3.98,3.22,26.38,25.45,4.45,4.5,15.19,15.84,5.65,4.84,13.53,12.19,2.6,3.76,6.81,6.19,2.36,2.59,5.53,4.19,2.3,1.74,19.62,19.1,4.32,4.74,0.41,0.38,0.51,0.54,0.33,0.31,0.34,0.33
6016,2014_1269_1276,0.5,2014,1269,1276,24,25,27.25,25.61,4.31,4.7,59.22,53.82,6.26,6.16,5.44,8.48,2.76,3.42,15.66,21.55,4.71,5.59,16.16,14.7,6.86,5.08,23.69,19.3,8.34,5.92,12.19,8.85,3.98,3.63,26.38,22.94,4.45,4.62,15.19,14.21,5.65,4.48,13.53,9.39,2.6,2.56,6.81,5.12,2.36,2.72,5.53,2.52,2.3,2.02,19.62,14.55,4.32,2.86,0.41,0.36,0.51,0.56,0.33,0.23,0.34,0.28
6017,2014_1269_1277,0.5,2014,1269,1277,24,26,27.25,27.26,4.31,5.62,59.22,57.44,6.26,7.67,5.44,8.06,2.76,3.62,15.66,20.59,4.71,6.03,16.16,13.35,6.86,6.48,23.69,19.26,8.34,8.85,12.19,11.06,3.98,3.32,26.38,26.0,4.45,6.04,15.19,17.0,5.65,5.32,13.53,11.44,2.6,3.3,6.81,6.94,2.36,3.15,5.53,4.82,2.3,2.1,19.62,18.88,4.32,4.79,0.41,0.35,0.51,0.54,0.33,0.29,0.34,0.33
6018,2014_1269_1291,0.5,2014,1269,1291,24,16,27.25,25.66,4.31,4.53,59.22,58.22,6.26,6.08,5.44,8.88,2.76,2.93,15.66,24.91,4.71,5.49,16.16,16.06,6.86,5.21,23.69,21.69,8.34,7.17,12.19,10.06,3.98,3.65,26.38,22.12,4.45,5.4,15.19,11.75,5.65,3.46,13.53,12.0,2.6,3.26,6.81,7.16,2.36,2.75,5.53,3.06,2.3,1.93,19.62,18.75,4.32,4.3,0.41,0.38,0.51,0.52,0.33,0.28,0.34,0.28
6019,2014_1269_1295,0.5,2014,1269,1295,24,22,27.25,26.57,4.31,3.68,59.22,52.82,6.26,5.56,5.44,5.0,2.76,2.52,15.66,14.32,4.71,3.41,16.16,16.61,6.86,6.01,23.69,22.04,8.34,7.06,12.19,9.14,3.98,3.17,26.38,22.89,4.45,5.15,15.19,11.5,5.65,3.54,13.53,9.93,2.6,4.01,6.81,6.14,2.36,2.41,5.53,4.29,2.3,2.26,19.62,18.29,4.32,3.76,0.41,0.43,0.51,0.55,0.33,0.25,0.34,0.32
6020,2014_1269_1300,0.5,2014,1269,1300,24,26,27.25,23.9,4.31,4.53,59.22,52.61,6.26,6.72,5.44,5.03,2.76,2.5,15.66,15.45,4.71,3.47,16.16,19.39,6.86,7.64,23.69,26.71,8.34,8.36,12.19,11.45,3.98,3.39,26.38,23.16,4.45,4.85,15.19,14.1,5.65,3.96,13.53,11.39,2.6,4.21,6.81,7.68,2.36,2.98,5.53,3.84,2.3,2.49,19.62,20.1,4.32,4.57,0.41,0.53,0.51,0.5,0.33,0.3,0.34,0.35
6021,2014_1269_1301,0.5,2014,1269,1301,24,21,27.25,26.26,4.31,5.69,59.22,57.26,6.26,6.12,5.44,4.47,2.76,2.09,15.66,14.76,4.71,4.69,16.16,13.79,6.86,5.25,23.69,20.85,8.34,6.92,12.19,11.94,3.98,2.64,26.38,22.38,4.45,4.7,15.19,12.94,5.65,3.81,13.53,10.41,2.6,3.44,6.81,4.76,2.36,1.91,5.53,3.97,2.3,2.94,19.62,18.71,4.32,4.27,0.41,0.37,0.51,0.5,0.33,0.26,0.34,0.35
6022,2014_1269_1304,0.5,2014,1269,1304,24,19,27.25,22.45,4.31,3.29,59.22,52.58,6.26,6.46,5.44,5.94,2.76,2.08,15.66,17.52,4.71,4.07,16.16,16.16,6.86,7.12,23.69,22.48,8.34,9.36,12.19,8.81,3.98,3.5,26.38,24.55,4.45,4.07,15.19,9.58,5.65,3.41,13.53,10.9,2.6,3.25,6.81,6.87,2.36,2.68,5.53,2.97,2.3,1.74,19.62,20.29,4.32,4.77,0.41,0.44,0.51,0.49,0.33,0.28,0.34,0.26
6023,2014_1269_1307,0.5,2014,1269,1307,24,27,27.25,25.09,4.31,4.08,59.22,54.52,6.26,8.77,5.44,5.85,2.76,2.37,15.66,17.33,4.71,5.75,16.16,18.61,6.86,7.18,23.69,25.61,8.34,9.25,12.19,10.64,3.98,4.26,26.38,27.52,4.45,4.33,15.19,15.45,5.65,4.84,13.53,10.61,2.6,3.44,6.81,4.85,2.36,2.39,5.53,5.15,2.3,2.27,19.62,16.94,4.32,4.52,0.41,0.48,0.51,0.52,0.33,0.26,0.34,0.32
6024,2014_1269_1308,0.5,2014,1269,1308,24,25,27.25,25.79,4.31,3.93,59.22,53.0,6.26,5.96,5.44,5.15,2.76,2.31,15.66,14.21,4.71,4.42,16.16,19.91,6.86,6.78,23.69,29.03,8.34,9.77,12.19,12.03,3.98,3.19,26.38,25.26,4.45,4.91,15.19,13.0,5.65,3.46,13.53,12.65,2.6,3.46,6.81,4.65,2.36,2.14,5.53,6.21,2.3,2.95,19.62,17.15,4.32,4.16,0.41,0.56,0.51,0.54,0.33,0.33,0.34,0.38
6025,2014_1269_1314,0.5,2014,1269,1314,24,23,27.25,27.72,4.31,3.79,59.22,59.88,6.26,5.84,5.44,4.19,2.76,2.33,15.66,12.47,4.71,3.76,16.16,16.69,6.86,7.32,23.69,26.69,8.34,10.9,12.19,14.06,3.98,4.6,26.38,25.69,4.45,4.4,15.19,15.56,5.65,3.83,13.53,12.03,2.6,2.76,6.81,7.31,2.36,2.55,5.53,4.78,2.3,3.02,19.62,20.31,4.32,4.21,0.41,0.45,0.51,0.5,0.33,0.28,0.34,0.37
6026,2014_1269_1326,0.5,2014,1269,1326,24,25,27.25,24.09,4.31,4.03,59.22,53.68,6.26,5.19,5.44,5.79,2.76,2.91,15.66,17.79,4.71,3.67,16.16,15.82,6.86,5.79,23.69,22.97,8.34,7.32,12.19,10.09,3.98,3.87,26.38,24.0,4.45,4.44,15.19,12.03,5.65,3.87,13.53,11.18,2.6,3.21,6.81,7.65,2.36,2.75,5.53,4.5,2.3,2.57,19.62,16.5,4.32,4.05,0.41,0.43,0.51,0.5,0.33,0.28,0.34,0.3
6027,2014_1269_1328,0.5,2014,1269,1328,24,23,27.25,27.62,4.31,3.66,59.22,61.31,6.26,6.14,5.44,8.53,2.76,3.11,15.66,22.56,4.71,5.55,16.16,18.38,6.86,6.57,23.69,24.5,8.34,8.64,12.19,11.88,3.98,3.46,26.38,25.78,4.45,5.32,15.19,14.66,5.65,3.83,13.53,11.44,2.6,3.49,6.81,6.84,2.36,2.27,5.53,3.28,2.3,2.0,19.62,19.03,4.32,3.51,0.41,0.4,0.51,0.52,0.33,0.26,0.34,0.32
6028,2014_1269_1329,0.5,2014,1269,1329,24,21,27.25,26.42,4.31,4.38,59.22,56.85,6.26,7.43,5.44,7.15,2.76,3.07,15.66,19.42,4.71,5.34,16.16,20.33,6.86,7.17,23.69,28.09,8.34,9.66,12.19,9.55,3.98,3.17,26.38,25.7,4.45,4.98,15.19,13.64,5.65,4.71,13.53,10.42,2.6,2.51,6.81,7.58,2.36,3.66,5.53,4.79,2.3,2.52,19.62,19.61,4.32,4.74,0.41,0.51,0.51,0.53,0.33,0.23,0.34,0.28
6029,2014_1269_1332,0.5,2014,1269,1332,24,23,27.25,27.41,4.31,4.47,59.22,58.56,6.26,8.58,5.44,7.78,2.76,2.54,15.66,19.84,4.71,4.75,16.16,19.25,6.86,6.91,23.69,25.12,8.34,8.96,12.19,10.78,3.98,3.95,26.38,23.5,4.45,5.27,15.19,14.44,5.65,4.09,13.53,11.66,2.6,3.87,6.81,7.94,2.36,2.88,5.53,3.38,2.3,2.18,19.62,21.25,4.32,3.79,0.41,0.44,0.51,0.54,0.33,0.27,0.34,0.32
6030,2014_1269_1338,0.5,2014,1269,1338,24,25,27.25,24.85,4.31,5.58,59.22,53.88,6.26,7.36,5.44,5.15,2.76,2.76,15.66,14.44,4.71,4.41,16.16,17.62,6.86,5.87,23.69,24.79,8.34,7.73,12.19,12.15,3.98,4.17,26.38,23.94,4.45,4.14,15.19,15.62,5.65,4.51,13.53,10.56,2.6,2.88,6.81,7.0,2.36,2.73,5.53,3.0,2.3,1.87,19.62,17.5,4.32,4.25,0.41,0.47,0.51,0.51,0.33,0.27,0.34,0.38
6031,2014_1269_1344,0.5,2014,1269,1344,24,23,27.25,24.15,4.31,4.25,59.22,56.79,6.26,7.15,5.44,6.29,2.76,2.74,15.66,18.0,4.71,4.65,16.16,18.62,6.86,6.81,23.69,23.82,8.34,8.11,12.19,12.44,3.98,4.32,26.38,24.38,4.45,4.26,15.19,13.65,5.65,3.67,13.53,11.65,2.6,3.27,6.81,5.59,2.36,2.49,5.53,4.85,2.3,3.07,19.62,17.32,4.32,3.88,0.41,0.43,0.51,0.48,0.33,0.29,0.34,0.35
6032,2014_1269_1361,0.5,2014,1269,1361,24,27,27.25,23.55,4.31,3.65,59.22,55.39,6.26,6.03,5.44,4.74,2.76,2.18,15.66,13.97,4.71,3.8,16.16,16.52,6.86,6.56,23.69,24.87,8.34,8.87,12.19,12.9,3.98,4.04,26.38,23.9,4.45,4.71,15.19,9.35,5.65,3.76,13.53,9.77,2.6,3.24,6.81,7.45,2.36,3.18,5.53,4.97,2.3,2.48,19.62,16.65,4.32,3.57,0.41,0.46,0.51,0.47,0.33,0.24,0.34,0.36
6033,2014_1269_1372,0.5,2014,1269,1372,24,29,27.25,26.23,4.31,4.51,59.22,56.84,6.26,5.65,5.44,7.16,2.76,2.07,15.66,20.35,4.71,4.56,16.16,16.23,6.86,4.92,23.69,22.81,8.34,5.84,12.19,13.0,3.98,2.71,26.38,20.61,4.45,4.7,15.19,16.42,5.65,4.15,13.53,10.97,2.6,3.2,6.81,7.03,2.36,3.02,5.53,3.16,2.3,2.38,19.62,20.9,4.32,2.9,0.41,0.41,0.51,0.53,0.33,0.28,0.34,0.39
6034,2014_1269_1386,0.5,2014,1269,1386,24,24,27.25,24.64,4.31,3.71,59.22,52.58,6.26,5.78,5.44,7.36,2.76,3.84,15.66,19.36,4.71,5.12,16.16,14.64,6.86,6.02,23.69,22.82,8.34,7.46,12.19,9.61,3.98,3.92,26.38,26.3,4.45,4.45,15.19,14.06,5.65,4.8,13.53,12.33,2.6,3.79,6.81,4.48,2.36,2.46,5.53,4.61,2.3,2.32,19.62,15.82,4.32,4.29,0.41,0.44,0.51,0.54,0.33,0.33,0.34,0.29
6035,2014_1269_1387,0.5,2014,1269,1387,24,25,27.25,24.29,4.31,3.28,59.22,54.65,6.26,5.68,5.44,5.71,2.76,2.58,15.66,17.84,4.71,4.36,16.16,15.77,6.86,4.9,23.69,22.19,8.34,6.9,12.19,9.94,3.98,3.04,26.38,25.74,4.45,4.62,15.19,14.1,5.65,3.68,13.53,12.61,2.6,3.26,6.81,7.39,2.36,2.49,5.53,4.23,2.3,2.16,19.62,17.29,4.32,3.5,0.41,0.41,0.51,0.5,0.33,0.33,0.34,0.29
6036,2014_1269_1390,0.5,2014,1269,1390,24,21,27.25,25.27,4.31,4.5,59.22,54.42,6.26,8.42,5.44,5.91,2.76,2.67,15.66,15.94,4.71,5.21,16.16,17.06,6.86,5.82,23.69,24.27,8.34,6.61,12.19,9.67,3.98,4.58,26.38,25.18,4.45,4.79,15.19,11.79,5.65,4.28,13.53,11.24,2.6,2.91,6.81,5.09,2.36,2.48,5.53,4.24,2.3,2.03,19.62,18.06,4.32,4.23,0.41,0.46,0.51,0.52,0.33,0.28,0.34,0.29
6037,2014_1269_1393,0.5,2014,1269,1393,24,27,27.25,24.06,4.31,4.46,59.22,55.06,6.26,7.53,5.44,5.0,2.76,2.74,15.66,14.94,4.71,5.86,16.16,15.03,6.86,6.58,23.69,21.38,8.34,8.33,12.19,13.19,3.98,4.99,26.38,22.06,4.45,5.03,15.19,11.94,5.65,4.07,13.53,8.91,2.6,2.29,6.81,8.03,2.36,3.02,5.53,4.94,2.3,2.21,19.62,15.91,4.32,4.42,0.41,0.4,0.51,0.49,0.33,0.22,0.34,0.37
6038,2014_1269_1397,0.5,2014,1269,1397,24,20,27.25,24.41,4.31,4.13,59.22,55.16,6.26,6.53,5.44,5.56,2.76,2.7,15.66,16.88,4.71,4.47,16.16,16.12,6.86,6.38,23.69,22.78,8.34,7.56,12.19,13.72,3.98,4.62,26.38,25.03,4.45,4.21,15.19,12.09,5.65,3.87,13.53,10.88,2.6,3.63,6.81,5.19,2.36,2.1,5.53,4.72,2.3,2.61,19.62,17.19,4.32,4.04,0.41,0.42,0.51,0.5,0.33,0.29,0.34,0.39
6039,2014_1269_1400,0.5,2014,1269,1400,24,23,27.25,25.79,4.31,3.77,59.22,59.85,6.26,7.89,5.44,5.12,2.76,2.5,15.66,15.79,4.71,4.78,16.16,17.42,6.86,5.6,23.69,26.24,8.34,7.76,12.19,15.06,3.98,4.51,26.38,26.7,4.45,5.33,15.19,12.76,5.65,3.51,13.53,12.36,2.6,3.04,6.81,5.76,2.36,2.44,5.53,6.0,2.3,2.84,19.62,19.06,4.32,4.74,0.41,0.45,0.51,0.48,0.33,0.31,0.34,0.39
6040,2014_1269_1409,0.5,2014,1269,1409,24,21,27.25,24.67,4.31,4.65,59.22,55.82,6.26,6.45,5.44,5.76,2.76,2.76,15.66,17.7,4.71,5.32,16.16,18.0,6.86,5.77,23.69,26.67,8.34,8.97,12.19,10.79,3.98,2.34,26.38,25.52,4.45,4.03,15.19,12.52,5.65,4.14,13.53,11.45,2.6,3.88,6.81,6.97,2.36,2.38,5.53,3.79,2.3,1.98,19.62,21.42,4.32,5.17,0.41,0.49,0.51,0.49,0.33,0.28,0.34,0.31
6041,2014_1269_1411,0.5,2014,1269,1411,24,18,27.25,24.84,4.31,3.98,59.22,54.22,6.26,7.2,5.44,6.31,2.76,2.29,15.66,17.59,4.71,3.53,16.16,19.06,6.86,5.17,23.69,26.81,8.34,7.12,12.19,11.28,3.98,4.25,26.38,25.44,4.45,5.9,15.19,13.66,5.65,4.9,13.53,13.22,2.6,3.26,6.81,4.59,2.36,2.38,5.53,3.53,2.3,2.02,19.62,16.56,4.32,3.74,0.41,0.51,0.51,0.52,0.33,0.35,0.34,0.33
6042,2014_1269_1417,0.5,2014,1269,1417,24,26,27.25,29.06,4.31,5.37,59.22,59.29,6.26,5.28,5.44,6.38,2.76,2.5,15.66,16.32,4.71,4.72,16.16,17.32,6.86,5.55,23.69,23.12,8.34,6.35,12.19,10.09,3.98,2.55,26.38,25.56,4.45,4.75,15.19,17.21,5.65,4.01,13.53,10.53,2.6,2.5,6.81,9.38,2.36,2.92,5.53,2.88,2.3,1.65,19.62,17.74,4.32,4.36,0.41,0.4,0.51,0.55,0.33,0.23,0.34,0.31
6043,2014_1269_1418,0.5,2014,1269,1418,24,20,27.25,27.39,4.31,4.14,59.22,59.74,6.26,6.9,5.44,7.23,2.76,2.77,15.66,19.32,4.71,5.19,16.16,17.84,6.86,6.36,23.69,26.84,8.34,9.04,12.19,13.65,3.98,4.02,26.38,24.19,4.45,5.77,15.19,13.1,5.65,3.44,13.53,13.87,2.6,3.82,6.81,7.0,2.36,3.01,5.53,3.94,2.3,2.48,19.62,21.16,4.32,4.31,0.41,0.46,0.51,0.52,0.33,0.34,0.34,0.36
6044,2014_1269_1433,0.5,2014,1269,1433,24,26,27.25,26.24,4.31,3.9,59.22,62.68,6.26,5.85,5.44,7.41,2.76,2.81,15.66,21.26,4.71,4.96,16.16,15.09,6.86,7.87,23.69,22.38,8.34,10.01,12.19,14.15,3.98,4.86,26.38,23.74,4.45,4.62,15.19,13.12,5.65,4.28,13.53,12.26,2.6,3.53,6.81,11.18,2.36,3.86,5.53,4.26,2.3,2.12,19.62,19.56,4.32,4.37,0.41,0.36,0.51,0.48,0.33,0.28,0.34,0.35
6045,2014_1269_1437,0.5,2014,1269,1437,24,28,27.25,25.75,4.31,5.1,59.22,56.06,6.26,6.0,5.44,9.03,2.76,2.98,15.66,25.03,4.71,5.13,16.16,18.0,6.86,6.16,23.69,25.25,8.34,7.07,12.19,11.28,3.98,3.59,26.38,25.81,4.45,3.97,15.19,15.62,5.65,3.94,13.53,11.84,2.6,3.84,6.81,6.94,2.36,3.06,5.53,4.03,2.3,2.35,19.62,19.72,4.32,4.33,0.41,0.46,0.51,0.54,0.33,0.29,0.34,0.33
6046,2014_1269_1438,0.5,2014,1269,1438,24,28,27.25,23.06,4.31,4.34,59.22,50.97,6.26,5.47,5.44,5.5,2.76,2.4,15.66,15.09,4.71,4.49,16.16,14.32,6.86,5.98,23.69,21.59,8.34,8.48,12.19,10.91,3.98,2.95,26.38,24.65,4.45,4.68,15.19,13.09,5.65,4.08,13.53,10.21,2.6,3.28,6.81,5.32,2.36,2.91,5.53,3.97,2.3,1.99,19.62,16.06,4.32,3.84,0.41,0.43,0.51,0.51,0.33,0.28,0.34,0.35
6047,2014_1269_1444,0.5,2014,1269,1444,24,22,27.25,23.71,4.31,5.73,59.22,50.81,6.26,7.1,5.44,5.87,2.76,2.47,15.66,17.81,4.71,3.99,16.16,18.87,6.86,7.16,23.69,26.29,8.34,9.22,12.19,9.65,3.98,2.89,26.38,24.87,4.45,4.74,15.19,11.1,5.65,3.7,13.53,14.16,2.6,4.04,6.81,5.74,2.36,2.71,5.53,3.48,2.3,2.29,19.62,18.29,4.32,4.85,0.41,0.53,0.51,0.52,0.33,0.46,0.34,0.32
6048,2014_1269_1451,0.5,2014,1269,1451,24,17,27.25,23.29,4.31,3.63,59.22,49.11,6.26,6.41,5.44,7.21,2.76,2.53,15.66,18.32,4.71,4.09,16.16,18.11,6.86,5.88,23.69,24.54,8.34,7.54,12.19,8.21,3.98,2.88,26.38,25.14,4.45,4.48,15.19,12.89,5.65,4.21,13.53,12.39,2.6,2.99,6.81,3.75,2.36,1.82,5.53,3.86,2.3,1.94,19.62,18.39,4.32,3.63,0.41,0.52,0.51,0.55,0.33,0.34,0.34,0.28
6049,2014_1269_1454,0.5,2014,1269,1454,24,20,27.25,22.79,4.31,4.11,59.22,53.09,6.26,5.9,5.44,7.12,2.76,2.87,15.66,21.61,4.71,4.71,16.16,17.7,6.86,5.81,23.69,24.15,8.34,7.44,12.19,9.79,3.98,3.56,26.38,23.52,4.45,5.2,15.19,13.24,5.65,4.27,13.53,13.64,2.6,3.59,6.81,5.64,2.36,2.18,5.53,2.42,2.3,1.89,19.62,18.3,4.32,3.31,0.41,0.46,0.51,0.5,0.33,0.37,0.34,0.29
6050,2014_1269_1455,0.5,2014,1269,1455,24,33,27.25,24.73,4.31,3.17,59.22,54.09,6.26,5.33,5.44,6.85,2.76,2.2,15.66,19.73,4.71,4.98,16.16,18.64,6.86,5.75,23.69,25.58,8.34,7.27,12.19,11.88,3.98,3.25,26.38,26.73,4.45,3.86,15.19,13.36,5.65,2.92,13.53,10.45,2.6,3.04,6.81,6.85,2.36,2.21,5.53,5.12,2.3,2.56,19.62,16.91,4.32,3.21,0.41,0.48,0.51,0.52,0.33,0.27,0.34,0.35
6051,2014_1269_1458,0.5,2014,1269,1458,24,26,27.25,24.21,4.31,5.02,59.22,52.88,6.26,5.88,5.44,7.76,2.76,2.29,15.66,20.79,4.71,3.7,16.16,17.36,6.86,6.71,23.69,23.33,8.34,8.07,12.19,8.79,3.98,2.93,26.38,24.39,4.45,4.44,15.19,12.12,5.65,3.2,13.53,8.06,2.6,2.98,6.81,5.0,2.36,2.3,5.53,3.52,2.3,1.99,19.62,14.94,4.32,3.32,0.41,0.46,0.51,0.53,0.33,0.19,0.34,0.28
6052,2014_1269_1459,0.5,2014,1269,1459,24,17,27.25,23.76,4.31,4.45,59.22,54.07,6.26,4.93,5.44,5.72,2.76,2.25,15.66,15.97,4.71,4.78,16.16,12.17,6.86,3.9,23.69,18.31,8.34,4.84,12.19,10.55,3.98,3.76,26.38,21.97,4.45,4.63,15.19,12.14,5.65,3.79,13.53,10.28,2.6,3.79,6.81,6.07,2.36,2.56,5.53,1.55,2.3,1.24,19.62,17.62,4.32,3.66,0.41,0.34,0.51,0.49,0.33,0.27,0.34,0.31
6053,2014_1269_1462,0.5,2014,1269,1462,24,21,27.25,25.64,4.31,3.93,59.22,54.39,6.26,7.59,5.44,5.21,2.76,2.56,15.66,14.73,4.71,5.01,16.16,15.73,6.86,6.04,23.69,22.85,8.34,8.63,12.19,11.15,3.98,3.63,26.38,24.67,4.45,4.93,15.19,14.85,5.65,3.82,13.53,12.36,2.6,4.37,6.81,5.85,2.36,2.99,5.53,2.94,2.3,2.21,19.62,19.91,4.32,4.62,0.41,0.43,0.51,0.52,0.33,0.35,0.34,0.34
6054,2014_1272_1273,0.5,2014,1272,1273,22,23,28.03,26.65,5.38,3.78,59.03,57.13,6.12,7.08,5.39,8.26,2.38,3.29,16.06,21.26,4.47,4.83,15.39,15.65,4.82,5.35,23.58,21.29,8.01,5.72,12.68,10.97,3.77,3.22,24.71,25.45,5.49,4.5,17.0,15.84,4.58,4.84,13.39,12.19,3.36,3.76,8.65,6.19,3.32,2.59,4.77,4.19,2.51,1.74,18.03,19.1,4.58,4.74,0.41,0.38,0.52,0.54,0.33,0.31,0.36,0.33
6055,2014_1272_1276,0.5,2014,1272,1276,22,25,28.03,25.61,5.38,4.7,59.03,53.82,6.12,6.16,5.39,8.48,2.38,3.42,16.06,21.55,4.47,5.59,15.39,14.7,4.82,5.08,23.58,19.3,8.01,5.92,12.68,8.85,3.77,3.63,24.71,22.94,5.49,4.62,17.0,14.21,4.58,4.48,13.39,9.39,3.36,2.56,8.65,5.12,3.32,2.72,4.77,2.52,2.51,2.02,18.03,14.55,4.58,2.86,0.41,0.36,0.52,0.56,0.33,0.23,0.36,0.28
6056,2014_1272_1277,0.5,2014,1272,1277,22,26,28.03,27.26,5.38,5.62,59.03,57.44,6.12,7.67,5.39,8.06,2.38,3.62,16.06,20.59,4.47,6.03,15.39,13.35,4.82,6.48,23.58,19.26,8.01,8.85,12.68,11.06,3.77,3.32,24.71,26.0,5.49,6.04,17.0,17.0,4.58,5.32,13.39,11.44,3.36,3.3,8.65,6.94,3.32,3.15,4.77,4.82,2.51,2.1,18.03,18.88,4.58,4.79,0.41,0.35,0.52,0.54,0.33,0.29,0.36,0.33
6057,2014_1272_1291,0.5,2014,1272,1291,22,16,28.03,25.66,5.38,4.53,59.03,58.22,6.12,6.08,5.39,8.88,2.38,2.93,16.06,24.91,4.47,5.49,15.39,16.06,4.82,5.21,23.58,21.69,8.01,7.17,12.68,10.06,3.77,3.65,24.71,22.12,5.49,5.4,17.0,11.75,4.58,3.46,13.39,12.0,3.36,3.26,8.65,7.16,3.32,2.75,4.77,3.06,2.51,1.93,18.03,18.75,4.58,4.3,0.41,0.38,0.52,0.52,0.33,0.28,0.36,0.28
6058,2014_1272_1295,0.5,2014,1272,1295,22,22,28.03,26.57,5.38,3.68,59.03,52.82,6.12,5.56,5.39,5.0,2.38,2.52,16.06,14.32,4.47,3.41,15.39,16.61,4.82,6.01,23.58,22.04,8.01,7.06,12.68,9.14,3.77,3.17,24.71,22.89,5.49,5.15,17.0,11.5,4.58,3.54,13.39,9.93,3.36,4.01,8.65,6.14,3.32,2.41,4.77,4.29,2.51,2.26,18.03,18.29,4.58,3.76,0.41,0.43,0.52,0.55,0.33,0.25,0.36,0.32
6059,2014_1272_1300,0.5,2014,1272,1300,22,26,28.03,23.9,5.38,4.53,59.03,52.61,6.12,6.72,5.39,5.03,2.38,2.5,16.06,15.45,4.47,3.47,15.39,19.39,4.82,7.64,23.58,26.71,8.01,8.36,12.68,11.45,3.77,3.39,24.71,23.16,5.49,4.85,17.0,14.1,4.58,3.96,13.39,11.39,3.36,4.21,8.65,7.68,3.32,2.98,4.77,3.84,2.51,2.49,18.03,20.1,4.58,4.57,0.41,0.53,0.52,0.5,0.33,0.3,0.36,0.35
6060,2014_1272_1301,0.5,2014,1272,1301,22,21,28.03,26.26,5.38,5.69,59.03,57.26,6.12,6.12,5.39,4.47,2.38,2.09,16.06,14.76,4.47,4.69,15.39,13.79,4.82,5.25,23.58,20.85,8.01,6.92,12.68,11.94,3.77,2.64,24.71,22.38,5.49,4.7,17.0,12.94,4.58,3.81,13.39,10.41,3.36,3.44,8.65,4.76,3.32,1.91,4.77,3.97,2.51,2.94,18.03,18.71,4.58,4.27,0.41,0.37,0.52,0.5,0.33,0.26,0.36,0.35
